roi_number,Area,Biovolume
1360,470,6302.034863
1361,368,3241.662109
1362,421,5535.486256
1363,497,6725.364473
1364,398,4556.880144
1365,427,5609.313683
1366,440,5909.335781
1367,438,5335.209724
1368,425,4922.875688
1369,430,5546.48183
1370,693,11308.16276
1371,407,5050.895589
1372,407,4813.705343
1373,457,6116.680897
1374,500,6796.050308
1375,5093,54658.35938
1376,491,7170.685232
1377,564,8805.884208
1378,664,10429.30221
1379,323,3267.25636
1380,491,6296.537076
1381,354,2918.442139
1382,753,13479.00328
1383,651,8323.649736
1384,551,8347.211681
1385,558,7656.061297
1386,761,15067.86376
1387,611,9914.866415
1388,588,9091.769139
1389,479,5934.468523
1390,493,6986.902062
1391,459,6383.716272
1392,425,5240.961944
1393,318,3024.568327
1394,484,6724.579075
1395,415,5061.891163
1396,686,11740.91714
1397,408,4669.192081
1398,587,9599.136353
1399,789,9803.96875
1400,347,3782.477555
1401,808,14195.28641
1402,1460,32223.31585
1403,500,6994.756043
1404,452,5848.074725
1405,375,3265.62915
1406,1222,28941.13692
1407,478,6619.335721
1408,366,4491.692096
1409,284,2861.990907
1410,748,12982.63164
1411,504,6949.20295
1412,603,8175.994881
1413,415,5305.364594
1414,449,5781.315881
1415,347,3598.694385
1416,371,4651.127924
1417,1219,27468.51537
1418,459,4741.448712
1419,336,3513.085985
1420,572,7627.001565
1421,515,7141.6255
1422,365,4090.353635
1423,809,15571.30399
1424,433,5190.696462
1426,405,5669.003943
1427,810,8340.862305
1428,318,3604.192172
1429,571,8582.045731
1430,400,4095.851422
1431,787,14126.17137
1432,307,2158.118408
1433,663,9614.058918
1434,510,7436.935209
1435,746,12463.48345
1436,493,6567.499442
1437,453,5598.318109
1438,818,13866.20457
1439,832,12769.78874
1440,625,9409.855396
1441,808,8961.040039
1442,392,4529.391208
1443,1272,26510.32961
1444,389,4782.289417
1445,677,11919.98793
1446,523,7776.227216
1447,411,5141.216378
1448,1493,39903.72449
1449,373,4502.687671
1450,419,5609.313683
1451,977,15814.77742
1452,413,5409.822549
1453,580,8863.218274
1454,397,4961.360198
1455,389,4476.769531
1456,624,10270.65178
1457,475,6276.902122
1458,621,9435.773535
1459,342,3930.13241
1460,473,5615.596868
1461,565,8347.211681
1462,408,5206.404425
1463,485,6660.176426
1464,479,6797.621104
1465,449,5544.125635
1466,401,5242.532741
1467,422,5204.833629
1468,268,2598.097125
1469,392,3400.688232
1470,358,3991.393466
1471,575,9418.494775
1472,488,6559.645461
1473,455,6395.497245
1474,1080,20686.60223
1475,395,4507.40006
1476,406,5162.422128
1477,412,5074.457534
1478,429,5980.807014
1479,392,4799.568177
1480,517,7333.262652
1481,450,4458.052734
1482,488,6438.694144
1483,406,4473.627939
1484,455,5734.191991
1485,845,10994.78889
1486,423,3629.337646
1487,721,11911.34855
1488,467,5908.550383
1489,347,3872.012946
1490,531,7796.647568
1491,471,6568.28484
1492,496,5935.253921
1493,605,8533.351045
1494,569,8399.833358
1495,440,5614.026072
1496,680,11926.27111
1497,368,4056.581514
1498,944,14247.90808
1499,435,5676.072527
1500,1189,18022.53166
1501,503,7963.151979
1502,668,8192.488242
1503,444,5504.855727
1504,442,6327.167604
1505,469,6712.012704
1506,473,7098.428601
1507,595,8318.151949
1508,324,3150.232033
1509,519,4615.500977
1510,551,6993.185247
1511,382,4305.552732
1512,475,6510.165376
1513,3353,126214.2703
1514,372,4227.012915
1515,476,3811.068115
1516,401,4375.453168
1517,349,4160.254072
1518,333,3619.900135
1519,458,6561.216257
1520,463,5906.194189
1521,547,7815.497124
1522,366,4452.422188
1523,394,4735.950925
1524,341,3890.077103
1525,420,5390.187595
1526,440,5927.399939
1527,481,6192.07912
1528,302,1720.987427
1529,524,7779.368808
1530,1120,19627.1001
1531,540,5488.565918
1532,393,3440.093018
1533,478,5875.56366
1534,552,7677.267047
1535,663,11054.47915
1536,646,4851.533203
1537,389,3318.262207
1538,328,3703.15234
1539,408,5000.630106
1540,452,6089.191961
1541,388,4024.380189
1542,855,10553.39512
1543,343,3531.935541
1544,617,8948.826674
1545,451,5991.802589
1546,387,4245.077073
1547,478,6609.910943
1548,468,5628.948637
1549,501,7539.822369
1550,401,4859.258437
1551,544,7545.320156
1552,515,6719.081288
1553,370,3380.130859
1554,465,6210.143278
1555,430,5389.402197
1556,443,5277.875658
1557,347,3959.192142
1558,452,5947.820291
1559,424,5541.769441
1560,531,5478.937588
1561,436,5193.838055
1562,419,5142.001776
1563,1503,33938.62544
1564,335,3293.959897
1565,421,5418.461929
1566,461,6511.736173
1567,453,6104.899924
1568,407,5035.187626
1569,670,8780.751467
1570,1326,12684.89258
1571,446,5306.93539
1572,347,3790.331537
1573,558,8188.561252
1574,464,6228.992834
1575,438,5292.798223
1576,279,2995.508595
1577,1188,22873.15071
1578,392,5133.362396
1579,391,4666.050489
1580,417,5376.835827
1581,505,7170.685232
1582,426,2994.962402
1583,610,10174.83321
1584,606,9384.722654
1585,349,3969.402318
1586,936,16004.05838
1587,471,6540.795905
1588,903,18040.59581
1589,506,7333.262652
1590,579,7157.333463
1591,425,5431.0283
1592,454,4999.844708
1593,518,7557.886526
1594,340,3890.862501
1595,535,6840.032605
1596,469,6266.691946
1597,706,10656.28228
1598,623,10156.76905
1599,663,9313.251422
1600,204,757.3689575
1601,585,9062.709407
1602,390,3942.69878
1603,370,4452.422188
1604,716,12018.94809
1605,1847,52221.90928
1606,361,3931.703206
1607,452,6734.003853
1608,453,5157.709739
1609,473,6399.424235
1610,607,9287.333282
1611,467,6476.393255
1612,559,8611.105463
1613,446,5442.023874
1614,333,3611.260755
1615,433,4039.916992
1616,402,4958.218606
1617,356,4029.877976
1618,519,6553.362275
1619,371,4017.311606
1620,703,11047.41057
1621,400,3438.922607
1622,1487,36264.9748
1623,419,5076.02833
1624,216,855.9933472
1625,417,4951.150022
1626,583,8663.72714
1627,523,7897.178533
1628,493,3689.301025
1629,370,4179.103627
1630,648,7623.341797
1631,555,8569.479361
1632,567,7522.543609
1633,494,6937.421977
1634,444,5701.205268
1635,460,6509.379978
1636,896,16735.26407
1637,460,5525.27608
1638,391,3443.805176
1639,562,7429.081228
1640,626,10155.19825
1641,361,4775.220833
1642,382,4273.351407
1643,454,6432.410958
1644,429,5033.616829
1645,397,4790.143399
1646,524,6938.207375
1647,842,16114.79952
1648,614,10219.6009
1649,461,6155.950805
1650,4982,77943.94531
1651,439,5789.169862
1652,363,4348.749631
1653,410,5225.253981
1654,568,8556.91299
1655,525,7450.286978
1656,638,7597.941833
1657,419,4817.632334
1658,540,7240.585668
1659,1068,22071.25919
1660,520,6410.41981
1661,976,13420.09842
1662,391,4897.742947
1663,539,7288.494956
1664,1197,23250.92723
1665,498,7335.618846
1666,400,4090.353635
1667,445,5739.689778
1668,397,5066.603552
1669,4629,129875
1670,311,2783.451091
1671,471,5946.249495
1672,562,8136.724973
1673,379,4388.019539
1674,740,12850.68475
1675,459,6338.948577
1676,674,7345.043624
1677,429,5438.882282
1678,335,3763.627999
1679,1202,18324.12455
1680,439,5720.840222
1681,452,5616.382266
1682,392,4407.654493
1683,627,9899.94385
1684,516,8137.510371
1685,488,6756.7804
1686,566,9059.567815
1687,665,9434.202739
1688,1110,16642.58708
1689,422,5081.526117
1690,1458,21556.80469
1691,557,7259.435224
1692,391,4667.621285
1693,364,3908.926659
1694,459,6338.948577
1695,615,6646.039259
1696,385,4461.061568
1697,5263,43087.16016
1698,310,3685.873581
1699,512,7029.313562
1700,617,10227.45488
1701,512,7276.713984
1702,377,4522.322625
1703,605,8263.959475
1704,487,6294.96628
1705,460,5306.149992
1706,362,2998.9646
1707,516,6734.003853
1708,525,6932.709588
1709,881,11668.66051
1710,464,5526.846876
1711,7121,60419.55859
1713,389,4443.782809
1714,498,7272.786993
1715,487,6504.667589
1716,347,3758.130212
1717,288,2349.234375
1718,375,4209.734156
1719,476,6490.530422
1720,4110,47182.85547
1722,323,2379.539307
1723,428,4803.495167
1724,385,4959.789402
1726,377,4091.924431
1727,512,6969.623302
1728,597,8000.851091
1729,358,3927.776215
1730,564,8378.627607
1731,409,4974.711967
1732,415,5717.69863
1733,7568,436507.8059
1734,620,4980.995152
1735,686,10715.97254
1736,465,2861.020996
1737,526,8205.054613
1738,449,5126.293812
1739,272,2294.148035
1740,344,3803.683305
1741,303,2789.734276
1742,453,5661.149962
1743,336,3392.134668
1744,358,4237.223092
1745,850,10189.75577
1746,396,4600.077043
1747,472,4190.044922
1748,293,2897.333825
1749,393,4767.366852
1750,747,7561.685059
1751,424,5286.515038
1752,618,8386.481589
1753,713,12306.40382
1754,368,2951.718506
1755,438,5987.0902
1756,510,7026.17197
1757,443,6133.959656
1758,389,5094.877886
1759,264,2581.603763
1760,466,5551.194219
1761,446,5581.039349
1764,446,6016.149932
1765,637,9844.18058
1766,604,9050.928435
1767,573,8001.636489
1768,410,5323.428752
1769,558,8404.545747
1770,432,4219.853516
1771,331,3894.004094
1772,700,12293.83745
1773,376,4380.950955
1774,1057,23096.20379
1775,1260,27587.11049
1776,464,6715.939695
1777,480,7087.433026
1778,440,5607.742887
1779,425,5312.433177
1780,330,3510.72979
1781,377,4341.681047
1782,424,5964.313653
1783,377,4315.762908
1784,462,5793.882251
1785,556,8647.233779
1786,1459,20880.47461
1787,332,2886.188721
1788,1492,34713.02803
1789,731,9542.587685
1790,456,4547.228516
1791,688,9391.00584
1792,566,8391.193978
1793,499,7198.174168
1794,493,6902.07906
1795,440,5383.90441
1796,463,5903.052596
1797,449,4921.304892
1798,884,16893.1291
1799,656,9445.983711
1800,677,10950.02119
1801,616,8842.012524
1802,749,9175.021345
1803,348,3878.296131
1804,573,8753.262531
1805,350,4075.43107
1806,564,5403.27002
1807,416,5144.35797
1808,913,11577.55433
1809,732,11602.68707
1810,339,4608.716423
1811,604,7681.194038
1812,431,4344.037242
1813,637,9939.999156
1814,398,4684.900045
1815,370,4316.548306
1816,368,4368.384585
1817,483,6592.632184
1818,339,4384.877946
1819,888,13635.29751
1820,407,3057.763184
1821,502,7857.908625
1822,393,4795.641186
1823,884,15833.62697
1824,548,7026.17197
1825,495,6390.784856
1826,426,4964.501791
1827,404,5033.616829
1828,647,7083.506036
1829,534,7621.503778
1830,636,10243.94825
1831,334,2486.006104
1832,592,9326.60319
1833,442,6223.495047
1834,457,3626.80127
1835,501,6973.550293
1836,446,4876.537197
1837,392,3354.894531
1838,683,10368.04116
1839,342,3473.816077
1840,361,4293.771759
1841,255,2267.444498
1842,452,5912.477374
1843,306,2575.048096
1844,507,6986.116663
1845,448,2955.453289
1846,5717,178001.2969
1847,459,5831.581363
1848,431,5497.001746
1849,497,6752.068011
1850,549,8425.751497
1851,429,4008.443604
1852,440,4300.840343
1853,429,4538.815986
1854,496,5776.603492
1855,744,12195.66268
1856,476,6090.762757
1857,5334,247439.6914
1858,443,5957.245069
1859,457,6109.612313
1860,485,7024.601173
1861,373,4478.340328
1862,876,11073.32871
1863,434,5621.094655
1864,493,7012.820201
1865,1099,25426.48014
1866,573,8274.95505
1867,513,6807.83128
1868,345,3178.506367
1869,434,6019.291524
1870,6669,55331.14063
1871,423,5250.386722
1872,463,6386.072467
1873,501,7203.671955
1874,679,10676.70263
1875,531,7002.610025
1876,434,5449.877856
1877,650,10804.72253
1878,680,11339.57868
1879,259,1557.917236
1880,435,5726.338009
1881,474,6601.271563
1882,406,5175.773897
1883,657,11283.03002
1884,391,2389.966611
1885,657,10836.92386
1886,802,15256.35932
1887,351,3867.300557
1888,672,9134.966038
1889,379,3887.720909
1890,589,8274.95505
1891,934,17316.45871
1892,621,9792.344301
1893,600,8125.729399
1894,517,6749.711816
1895,580,8259.247086
1896,445,6038.926478
1897,448,5995.729579
1898,706,11535.14283
1899,460,5700.41987
1900,590,9400.430618
1901,325,3434.546169
1902,335,3713.362517
1903,629,9980.054462
1904,551,6381.360078
1905,489,4759.416992
1906,591,9681.60316
1907,307,3401.559446
1908,629,10358.61638
1909,401,5139.645581
1910,422,5284.158843
1911,609,8932.333312
1912,444,5792.311455
1913,544,6046.472168
1914,551,7729.103326
1915,461,6051.492849
1916,486,6313.030437
1917,365,3839.811621
1918,591,8328.362125
1919,567,8760.331115
1920,413,5002.986301
1921,433,5906.979587
1922,385,4139.833719
1923,408,5321.857955
1924,438,5754.612343
1925,526,5558.262802
1926,372,4523.108023
1927,700,12477.62062
1928,349,4100.563811
1929,527,7196.603371
1930,439,5562.189793
1931,419,5891.271624
1932,1125,25427.26554
1933,450,6019.291524
1934,355,4236.437693
1935,557,6822.753845
1936,686,9500.176184
1937,385,4459.490772
1938,654,9863.815534
1939,554,6831.393225
1940,479,6600.486165
1941,1112,21204.96501
1942,441,5474.225199
1943,692,10266.72479
1944,500,7193.461779
1945,444,5516.6367
1946,486,6466.968477
1947,317,3200.497516
1948,204,716.4341431
1949,708,10834.56766
1950,479,7040.309137
1951,347,3701.581544
1952,646,7798.218364
1953,2538,44548.35547
1954,527,8459.523618
1955,530,5028.119042
1956,518,7051.304711
1957,459,5811.946409
1958,488,7058.373294
1959,429,5222.112388
1960,1267,29949.58816
1961,563,6281.22168
1962,391,5023.406653
1963,409,4778.362426
1964,524,5564.179199
1965,457,6097.831341
1966,504,7028.528164
1967,427,5238.60575
1968,1005,14139.52314
1969,374,4652.69872
1970,402,5226.824777
1971,456,6045.995062
1972,336,3531.150143
1973,397,3938.771789
1974,507,7008.89321
1975,455,5989.446394
1976,587,9058.782417
1977,501,5415.320337
1978,464,6745.784825
1979,342,2653.957275
1980,696,11363.14063
1981,646,10275.36417
1982,365,4082.499653
1983,577,8181.492668
1984,431,5209.546018
1985,573,8801.171819
1986,460,5906.194189
1987,517,6144.169832
1988,554,5982.377811
1989,566,8468.162998
1990,756,10091.581
1991,1455,32936.45738
1992,401,5247.24513
1993,288,2392.717041
1994,900,12157.99512
1995,511,7454.999367
1996,393,4494.048291
1997,539,7349.756013
1998,582,8364.49044
1999,996,12764.05957
2000,395,4924.446485
2001,455,5678.428721
2002,660,10673.56104
2003,2114,35405.14453
2004,523,7128.273731
2005,353,4088.782839
2006,393,4190.8846
2007,460,6114.324702
2008,383,4422.577058
2009,419,5383.119012
2010,434,5517.422098
2011,637,9515.09875
2012,527,7759.733854
2013,439,5865.353484
2014,592,5132.384277
2015,431,5373.694234
2016,481,6168.517175
2017,371,4427.289447
2018,410,5089.380099
2019,605,9987.908444
2020,426,5441.238476
2021,476,6547.864488
2022,470,5151.426554
2023,508,6984.545867
2024,1072,16315.07605
2025,512,7102.355592
2026,555,8299.302393
2027,701,12115.55207
2028,618,9205.651873
2029,590,8587.543519
2030,595,9100.408519
2031,759,12718.73786
2032,1628,2318.495378
2033,553,7288.494956
2034,445,5987.0902
2035,636,10771.73581
2036,524,7526.4706
2037,3399,115643.5964
2038,337,3666.238627
2039,520,7566.525906
2040,452,5448.307059
2041,380,3416.355957
2042,441,6680.596778
2043,565,8548.27361
2044,492,6906.791449
2045,396,4382.521752
2046,444,6064.844618
2047,439,5509.568116
2048,426,5624.236248
2049,779,9695.740327
2050,544,7339.545837
2051,391,4926.017281
2052,428,4697.466415
2053,392,4667.621285
2054,531,7209.169742
2055,522,7641.92413
2056,336,3586.128014
2057,499,6707.300315
2058,621,8611.105463
2059,610,8256.105494
2061,386,4556.880144
2062,454,6124.534878
2063,1425,32427.51937
2064,407,4969.21418
2065,596,5744.402167
2066,354,3982.754087
2067,691,11770.76227
2068,511,4114.094727
2069,535,7297.134336
2070,1049,18989.35679
2071,541,5645.364746
2072,414,5297.510612
2073,379,3186.061279
2074,483,6490.530422
2075,455,5547.267228
2076,419,3664.320068
2077,377,4168.893451
2078,486,6717.510492
2079,402,4582.012885
2080,368,4356.603612
2081,448,6139.457443
2082,488,6368.008309
2083,386,4708.46199
2084,361,3862.588168
2085,393,4696.681017
2086,408,3819.553467
2087,410,4534.888995
2088,662,10550.25353
2089,407,5221.32699
2090,521,6433.196356
2091,389,4541.172181
2092,777,9572.432815
2093,383,4846.692066
2094,429,5912.477374
2095,1266,29003.96878
2096,388,4699.82261
2097,497,7147.908685
2098,507,5146.110352
2099,425,5431.0283
2100,441,4451.013672
2101,375,4127.267349
2102,458,5982.377811
2103,459,5714.557037
2104,403,4541.957579
2105,380,4381.736354
2106,506,8117.875417
2107,538,7675.696251
2108,442,5497.787144
2109,406,4978.638958
2110,496,6832.178623
2111,459,5807.23402
2112,321,3708.650128
2113,449,5302.223001
2114,531,8330.718319
2115,328,3827.24525
2116,423,5379.977419
2117,623,6393.926448
2118,330,3541.360319
2119,504,6930.353394
2120,247,983.2460938
2122,349,4102.134607
2123,694,11322.29992
2124,353,4106.846996
2125,769,13304.64489
2126,335,1674.292725
2127,433,5877.919855
2128,411,5318.716363
2129,456,5457.731837
2130,418,5024.192051
2131,451,5867.709679
2132,510,6882.444106
2133,369,3313.699951
2134,542,8088.815685
2135,383,4746.9465
2136,610,9106.691705
2137,419,5047.753996
2138,609,10204.67834
2139,832,11195.06542
2140,460,6626.404305
2141,584,8568.693963
2142,347,4066.79169
2143,449,5469.51281
2144,335,2871.621582
2145,477,6038.14108
2146,1372,34366.66744
2147,412,4560.021737
2148,501,6799.191901
2149,518,7899.534727
2150,488,6851.813577
2151,405,4233.296101
2152,428,5588.893331
2153,536,3923.063826
2154,520,7607.366611
2155,812,9905.441637
2156,537,7617.576787
2157,745,9223.716031
2158,608,8662.941742
2159,420,4821.559325
2160,541,7373.317958
2161,411,4335.397862
2162,1463,33254.54364
2163,373,4376.238566
2164,533,7528.826794
2165,489,6423.771578
2166,482,6394.711846
2167,479,5317.930964
2168,584,8112.37763
2169,501,4948.197754
2170,521,7194.247177
2171,444,4356.569824
2172,551,7829.634291
2173,469,6203.860093
2174,666,11408.69372
2175,364,4248.218666
2176,272,1125.022827
2177,433,5428.672105
2178,1498,27343.63706
2179,349,3498.16342
2180,510,6905.220653
2181,495,6291.039289
2182,537,7352.112208
2183,889,9296.085938
2184,572,8516.857684
2185,612,10368.04116
2186,346,3776.19437
2187,343,3901.858076
2188,594,9277.123106
2189,457,5923.472948
2190,775,9187.587715
2191,380,4490.906698
2192,446,5848.860123
2193,513,6868.306939
2194,546,7793.505975
2195,612,9368.229293
2196,483,7063.871082
2197,685,9808.052265
2198,365,4107.632395
2199,575,7583.019268
2200,2907,95252.30386
2201,438,5925.043745
2202,748,12812.20024
2203,462,6342.090169
2204,461,6587.134396
2205,297,2865.917898
2206,551,8084.888694
2207,947,10352.96484
2208,492,6609.125545
2209,697,12168.17375
2210,402,4563.948728
2211,576,8376.271413
2212,433,5950.176486
2213,430,3876.026855
2214,881,17044.71094
2215,486,7253.937437
2216,395,5013.196477
2217,462,6223.495047
2218,473,6665.674213
2219,596,9434.988137
2220,350,3646.603673
2221,757,15008.1735
2222,417,5249.601324
2223,365,4356.603612
2224,444,5909.335781
2225,454,5422.38892
2226,639,6880.87331
2227,439,5456.946439
2228,524,7384.313532
2229,589,9326.60319
2230,437,5263.738491
2231,574,8114.733824
2232,654,10568.31769
2233,448,3966.197266
2234,415,5199.335842
2235,406,5467.942014
2236,436,6002.012765
2237,388,5640.72961
2238,622,9522.952731
2239,408,5156.924341
2240,410,4832.554899
2241,712,12910.37501
2242,477,6731.647658
2243,460,5432.599096
2244,528,7124.34674
2245,466,6906.006051
2246,422,5671.360138
2247,477,6360.154327
2248,944,11341.14948
2249,896,11430.68487
2250,488,3414.125816
2251,545,8252.963901
2252,4864,76238.46094
2253,513,6892.654282
2254,385,5072.886737
2255,494,6708.085714
2256,383,4618.141201
2257,445,3089.756375
2258,476,5998.871172
2259,472,6054.634442
2260,441,5808.804816
2261,531,7454.213969
2262,531,5915.209961
2263,617,10205.46374
2264,423,4713.174379
2265,481,6932.709588
2266,407,5066.603552
2267,444,5958.815866
2268,396,5343.063706
2269,442,5453.804847
2270,487,6917.787023
2271,562,7983.572331
2272,2909,90814.01884
2273,402,4882.820382
2274,470,6483.461839
2275,600,9071.348787
2276,821,11486.44814
2277,596,8506.647508
2278,399,4967.643383
2279,568,7356.824597
2280,428,5345.4199
2281,486,7005.751618
2282,582,9214.291253
2283,379,4406.869095
2284,904,12111.62508
2285,428,5722.411019
2286,396,4380.165557
2287,1094,21849.77691
2288,602,8067.609934
2289,408,5092.521691
2290,951,12683.39494
2291,248,872.6635132
2292,416,3890.481201
2293,449,5309.291585
2294,365,4027.521782
2295,392,3487.59375
2296,536,5864.985352
2297,336,3732.997471
2298,419,5574.756164
2299,985,10320.13187
2300,495,7547.67635
2301,326,2166.500977
2302,1179,25753.99118
2303,379,4084.07045
2304,443,2858.063917
2305,378,4471.271744
2306,574,8540.419629
2307,410,5072.101339
2308,270,1551.426392
2309,456,5627.377841
2310,466,5835.508354
2311,506,7249.225048
2312,664,10948.4504
2313,466,6239.988408
2314,430,5117.654433
2315,544,7985.143127
2316,399,5563.76059
2318,1972,26962.41016
2319,318,3181.64796
2320,424,5157.709739
2321,440,6009.866746
2322,706,10051.5257
2323,941,12485.4746
2324,510,6625.618906
2325,531,5751.767578
2326,394,4967.643383
2327,336,3908.926659
2328,471,6364.866716
2329,347,4117.057173
2330,658,9200.154086
2331,654,10739.53449
2332,710,9870.098719
2333,396,4591.437663
2334,514,7897.178533
2335,550,7886.182959
2336,744,12512.17814
2337,567,8604.03688
2338,567,8919.766942
2339,6691,69562.00781
2340,424,4341.681047
2341,619,6988.472858
2342,466,4508.541992
2343,334,3426.692187
2344,668,11568.91495
2345,570,6088.200195
2346,534,6997.897636
2347,904,12588.55957
2348,381,4729.66774
2349,652,11682.79768
2350,594,8992.023573
2351,520,7110.994971
2352,396,4196.382387
2353,3491,124270.4098
2354,366,2946.17627
2355,304,4086.426644
2356,424,5185.984073
2357,257,985.7900391
2358,549,7982.786933
2359,1291,31429.2783
2361,587,8845.939514
2362,482,6848.671985
2363,505,7152.621074
2364,386,4593.793858
2365,572,8639.379797
2366,379,4500.331476
2367,438,5474.225199
2368,677,6901.293662
2369,374,4466.559355
2370,2056,61561.86424
2371,1454,33616.61219
2372,966,17497.88568
2373,1342,33517.65202
2374,722,13704.41255
2375,456,5694.136685
2376,485,6372.720698
2377,526,7634.070148
2378,531,6583.992804
2379,581,8885.209423
2380,608,9562.222639
2381,465,5339.136715
2382,355,2840.693848
2383,1165,16251.4082
2384,1318,68328.06942
2385,398,4188.528405
2386,510,6672.742796
2387,508,6788.196326
2388,381,3252.591797
2389,995,20100.6952
2390,653,9604.63414
2391,742,8286.609375
2392,460,6217.99726
2393,792,14334.30188
2394,502,6433.196356
2395,507,7074.866656
2396,379,4291.415565
2397,591,5709.05925
2398,386,3336.712402
2399,444,5748.329158
2400,514,7749.523678
2401,392,5089.380099
2402,631,6658.060059
2403,417,5340.707511
2404,516,7851.625439
2405,370,4904.026132
2406,853,13652.57627
2407,579,9167.167363
2408,450,6102.54373
2409,582,8154.003732
2410,715,11428.32868
2411,574,7530.397591
2412,603,9554.368658
2413,435,5794.66765
2414,624,7283.782567
2415,478,2932.490479
2416,361,2937.827637
2417,605,8322.864338
2418,490,6920.143218
2419,400,5032.046033
2420,466,6284.756104
2421,407,5208.76062
2422,619,9469.545656
2423,625,8698.28466
2424,534,8371.559024
2425,514,8645.662983
2426,577,8690.430678
2427,653,7297.134336
2428,762,9596.780159
2429,415,5563.76059
2430,442,5771.105705
2431,506,6860.452957
2432,492,6089.977359
2433,447,3836.62915
2434,487,5816.658798
2435,465,4516.824838
2436,502,3496.592623
2437,448,5892.84242
2438,378,4703.749601
2439,406,4867.112419
2440,527,5290.739258
2441,512,7045.806924
2442,490,6531.371127
2443,460,5800.165437
2444,523,7708.682974
2445,384,4819.203131
2446,454,6532.156525
2447,438,5793.096853
2448,559,5808.019418
2449,557,8093.528074
2450,441,5599.888905
2451,357,4611.858015
2452,419,5423.959716
2453,568,8371.559024
2454,759,13694.98778
2455,534,7258.649826
2456,539,6046.838867
2457,391,4411.581484
2458,402,5611.669877
2459,697,12171.31534
2460,600,9677.676169
2461,625,8640.950594
2462,432,4932.300466
2463,460,6132.38886
2464,852,10466.21593
2465,457,6300.464067
2466,428,5081.526117
2467,368,4215.231943
2468,1963,49442.38518
2469,394,4778.362426
2470,267,2463.00864
2471,452,5594.391118
2472,413,5374.479632
2473,304,2547.024902
2474,435,5233.107963
2475,372,4509.756254
2476,606,9956.492517
2477,377,4193.240794
2478,1038,13493.14045
2479,415,5593.60572
2480,447,5665.862351
2481,651,10271.43718
2482,493,5330.497335
2483,390,5184.413277
2484,877,13560.68469
2485,650,9975.342073
2486,650,8406.901941
2487,414,5611.669877
2488,400,4863.970826
2489,355,3340.464355
2490,411,4711.603582
2491,392,4650.342525
2492,373,4504.258467
2493,562,7675.696251
2494,556,7787.22279
2495,522,7595.585638
2496,365,2912.273926
2497,667,7989.070118
2498,387,4534.888995
2499,484,6742.643233
2500,481,6474.822459
2501,466,6411.205208
2502,407,3812.875488
2503,749,12584.43477
2504,549,5642.852539
2505,384,4439.855818
2506,703,11151.08312
2507,556,8299.302393
2508,324,2814.215576
2509,435,5165.563721
2510,520,8029.910823
2511,413,5043.827005
2512,537,7091.360017
2513,401,4377.809363
2514,474,5884.988438
2515,476,5689.424296
2516,467,5910.12118
2517,410,5454.590245
2518,583,5332.853529
2519,448,5286.515038
2520,573,8322.078939
2521,498,5164.486816
2522,601,8458.73822
2523,530,7758.163058
2524,226,991.6685791
2525,389,4710.818184
2526,470,5881.061448
2527,444,5288.085834
2528,364,4355.818214
2529,548,8102.167454
2530,697,7524.114405
2531,402,4765.010657
2532,415,5215.829203
2533,713,9538.660694
2534,579,7264.933011
2535,3518,32828.15625
2536,419,5359.557067
2537,548,8211.337798
2538,483,6207.787083
2539,476,6119.822489
2540,423,5776.603492
2541,369,4636.990757
2542,503,7299.490531
2543,709,12159.53437
2544,335,3751.061628
2545,487,6333.45079
2546,382,4178.318229
2547,651,11199.77781
2548,855,17155.45208
2549,540,3846.880204
2550,748,12797.27767
2551,499,4825.486316
2552,2140,55968.25852
2553,445,5833.15216
2554,545,6078.631836
2555,748,12689.67813
2556,696,7938.804636
2557,420,5396.470781
2558,432,5183.627878
2559,1849,18030.01563
2560,487,6127.676471
2561,425,5512.709709
2562,334,3842.953214
2563,359,4208.163359
2564,392,4040.088153
2565,562,7520.187415
2566,492,6297.322474
2567,322,3617.543941
2568,908,15295.62923
2569,553,7629.357759
2570,409,5204.833629
2571,420,5050.110191
2572,597,9127.112057
2573,455,5871.63667
2574,483,6485.032635
2575,553,6589.490591
2576,677,7982.786933
2577,447,6281.614511
2578,475,3732.913574
2579,448,5621.094655
2580,342,3861.017371
2581,440,5738.90438
2582,348,3032.422309
2583,425,5187.554869
2584,388,4622.068192
2585,448,5747.54376
2586,523,7791.935179
2587,837,12293.83745
2588,677,9318.749209
2589,568,7901.890922
2590,478,6982.189673
2591,785,9110.084961
2592,740,8578.904139
2593,633,9580.286797
2594,369,3999.247448
2595,581,8090.386481
2596,498,6513.306969
2597,813,14938.27307
2598,479,6758.351196
2599,517,6342.875568
2600,402,3530.364744
2601,459,6521.160951
2602,328,4050.298329
2603,562,7390.596718
2604,508,7257.07903
2605,717,12518.46133
2606,646,10371.96815
2607,344,3656.813849
2608,387,4659.767303
2609,439,5400.397772
2610,406,4852.975252
2611,776,12115.55207
2612,397,4794.070389
2613,498,6264.335751
2614,306,2501.929199
2615,376,4947.223031
2616,346,3819.391269
2617,411,3727.549072
2618,531,8252.178503
2619,453,6384.50167
2620,396,4548.240764
2621,540,8199.556826
2622,393,4932.300466
2623,478,6445.762727
2624,617,8318.937347
2625,404,5133.362396
2626,365,4120.984163
2627,427,5234.678759
2628,635,7410.395996
2629,491,6355.441938
2630,506,7436.149811
2631,324,3675.663405
2632,472,6088.406563
2633,446,5204.833629
2634,528,7157.333463
